ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
1061	68_die	die	NamHsan	Namhsan	jam	jam	j a m		1494	22.965064	97.163239	
1062	68_die	die	KhunHawt	Khun Hawt	jam	jam	j a m		1494	22.965064	97.163239	
1063	68_die	die	HtanHsan	Htan Hsan	jam	jam	j a m		1494	22.675133	97.289942	
1064	68_die	die	PangKham	Pangkham	jam	jam	j a m		1494	22.672097	97.161167	
1065	68_die	die	ManLoi	Man Loi	jaːm	jaːm	j aː m		1494	22.636019	97.139264	
1066	68_die	die	MengDan	Meng Dan	ʥam	ʥam	dʑ a m	khan1274	1494	24.296522	98.379886	
1067	68_die	die	ChuDongGua	Chu Dong Gua	jam	jam	j a m		1494	24.330889	98.393125	
1068	68_die	die	XiangZhaiTang	Xiang Zhai Tang	jam	jam	j a m	ruma1248	1494	24.323819	98.556639	
1069	68_die	die	PongNuea	Pong Nuea	jam	jam	j a m		1494	20.321525	99.866817	
1070	68_die	die	NyaungGone	Nyaung Gone	jăm	jăm	j ă m		1494	20.635025	96.545772	
1071	68_die	die	NoeLae	Noe Lae	jăm	jăm	j ă m		1494	19.941803	99.044742	
1072	68_die	die	BanPaw	Ban Paw	jăm	jăm	j ă m		1494	21.311225	99.557550	
1073	68_die	die	ChaYeQing	Cha Ye Qing	ʥɔːm	ʥɔːm	dʑ ɔː m		1494	24.305717	98.463661	
1074	68_die	die	GuangKa	Guang Ka	ʥɔːm	ʥɔːm	dʑ ɔː m	ruma1248	1494	24.065714	97.796281	
1075	68_die	die	MangBang	Mang Bang	jɔm	jɔm	j ɔ m	ruma1248	1494	24.416392	98.399078	
1076	68_die	die	NanSang	Nan Sang	jɔm	jɔm	j ɔ m	ruma1248	1494	24.019728	97.819736	
1172	75_dig	dig	NamHsan	Namhsan	kәhɓɨŋ	kәhɓɨŋ	k ə h ɓ ɨ ŋ		1418	22.965064	97.163239	
1173	75_dig	dig	KhunHawt	Khun Hawt	kәːŋ	kәːŋ	k əː ŋ		1418	22.965064	97.163239	
1174	75_dig	dig	HtanHsan	Htan Hsan	kәːŋ	kәːŋ	k əː ŋ		1418	22.675133	97.289942	
1175	75_dig	dig	PangKham	Pangkham	ɡəh	ɡəh	g ə h		1418	22.672097	97.161167	
1176	75_dig	dig	ManLoi	Man Loi	ɡəh	ɡəh	g ə h		1418	22.636019	97.139264	
1177	75_dig	dig	MengDan	Meng Dan	loʔ	loʔ	l o ʔ	khan1274	1418	24.296522	98.379886	
1178	75_dig	dig	ChuDongGua	Chu Dong Gua	loʔ	loʔ	l o ʔ		1418	24.330889	98.393125	
1179	75_dig	dig	XiangZhaiTang	Xiang Zhai Tang	ɡəx	ɡəx	g ə x	ruma1248	1418	24.323819	98.556639	
1180	75_dig	dig	PongNuea	Pong Nuea	ɡəh	ɡəh	g ə h		1418	20.321525	99.866817	
1181	75_dig	dig	NyaungGone	Nyaung Gone	ɡə̆h	ɡə̆h	g ə̆ h		1418	20.635025	96.545772	
1182	75_dig	dig	NoeLae	Noe Lae	ɡə̆h	ɡə̆h	g ə̆ h		1418	19.941803	99.044742	
1183	75_dig	dig	BanPaw	Ban Paw	ɡə̆h	ɡə̆h	g ə̆ h		1418	21.311225	99.557550	
1184	75_dig	dig	ChaYeQing	Cha Ye Qing	khut	khut	kʰ u t		1418	24.305717	98.463661	
1185	75_dig	dig	GuangKa	Guang Ka	lok	lok	l o k	ruma1248	1418	24.065714	97.796281	
1186	75_dig	dig	MangBang	Mang Bang	lok	lok	l o k	ruma1248	1418	24.416392	98.399078	
1187	75_dig	dig	NanSang	Nan Sang	kəh	kəh	k ə h	ruma1248	1418	24.019728	97.819736	
305	20_dog	dog	NamHsan	Namhsan	ɁaɁoɁ	ɁaɁoɁ	ʔ a ʔ o ʔ		2009	22.965064	97.163239	
306	20_dog	dog	KhunHawt	Khun Hawt	ɁaɁoɁ	ɁaɁoɁ	ʔ a ʔ o ʔ		2009	22.965064	97.163239	
307	20_dog	dog	HtanHsan	Htan Hsan	ɁaɁoɁ	ɁaɁoɁ	ʔ a ʔ o ʔ		2009	22.675133	97.289942	
308	20_dog	dog	PangKham	Pangkham	ɁaɁoɁ	ɁaɁoɁ	ʔ a ʔ o ʔ		2009	22.672097	97.161167	
309	20_dog	dog	ManLoi	Man Loi	ɁaɁoɁ	ɁaɁoɁ	ʔ a ʔ o ʔ		2009	22.636019	97.139264	
310	20_dog	dog	MengDan	Meng Dan	ʔaʔuʔ	ʔaʔuʔ	ʔ a ʔ u ʔ	khan1274	2009	24.296522	98.379886	
311	20_dog	dog	ChuDongGua	Chu Dong Gua	ʔaʔoʔ	ʔaʔoʔ	ʔ a ʔ o ʔ		2009	24.330889	98.393125	
312	20_dog	dog	XiangZhaiTang	Xiang Zhai Tang	sow	sow	s o w	ruma1248	2009	24.323819	98.556639	
313	20_dog	dog	PongNuea	Pong Nuea	masow	masow	m a s o w		2009	20.321525	99.866817	
314	20_dog	dog	NyaungGone	Nyaung Gone	maso	maso	m a s o		2009	20.635025	96.545772	
315	20_dog	dog	NoeLae	Noe Lae	maso	maso	m a s o		2009	19.941803	99.044742	
316	20_dog	dog	BanPaw	Ban Paw	maso	maso	m a s o		2009	21.311225	99.557550	
317	20_dog	dog	ChaYeQing	Cha Ye Qing	maʔoʔ	maʔoʔ	m a ʔ o ʔ		2009	24.305717	98.463661	
318	20_dog	dog	GuangKa	Guang Ka	saw	saw	s a w	ruma1248	2009	24.065714	97.796281	
319	20_dog	dog	MangBang	Mang Bang	saw	saw	s a w	ruma1248	2009	24.416392	98.399078	
320	20_dog	dog	NanSang	Nan Sang	sow	sow	s o w	ruma1248	2009	24.019728	97.819736	
934	60_drink	drink	NamHsan	Namhsan	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.965064	97.163239	
935	60_drink	drink	KhunHawt	Khun Hawt	tiaŋ	tiaŋ	t i a ŋ		1401	22.965064	97.163239	
936	60_drink	drink	HtanHsan	Htan Hsan	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.675133	97.289942	
937	60_drink	drink	PangKham	Pangkham	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.672097	97.161167	
938	60_drink	drink	ManLoi	Man Loi	ɗiaŋ	ɗiaŋ	ɗ i a ŋ		1401	22.636019	97.139264	
939	60_drink	drink	MengDan	Meng Dan	diaŋ	diaŋ	d i a ŋ	khan1274	1401	24.296522	98.379886	
940	60_drink	drink	ChuDongGua	Chu Dong Gua	diaŋ	diaŋ	d i a ŋ		1401	24.330889	98.393125	
941	60_drink	drink	XiangZhaiTang	Xiang Zhai Tang	diaŋ	diaŋ	d i a ŋ	ruma1248	1401	24.323819	98.556639	
942	60_drink	drink	PongNuea	Pong Nuea	diaŋ	diaŋ	d i a ŋ		1401	20.321525	99.866817	
943	60_drink	drink	NyaungGone	Nyaung Gone	diak	diak	d i a k		1401	20.635025	96.545772	
944	60_drink	drink	NoeLae	Noe Lae	diaŋ	diaŋ	d i a ŋ		1401	19.941803	99.044742	
945	60_drink	drink	BanPaw	Ban Paw	diaŋ	diaŋ	d i a ŋ		1401	21.311225	99.557550	
946	60_drink	drink	ChaYeQing	Cha Ye Qing	ʨoŋ	ʨoŋ	tɕ o ŋ		1401	24.305717	98.463661	
947	60_drink	drink	GuangKa	Guang Ka	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.065714	97.796281	
948	60_drink	drink	MangBang	Mang Bang	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.416392	98.399078	
949	60_drink	drink	NanSang	Nan Sang	ʨoŋ	ʨoŋ	tɕ o ŋ	ruma1248	1401	24.019728	97.819736	
529	34_ear	ear	NamHsan	Namhsan	lajʨhɔːɁ	lajʨhɔːɁ	l a j ʨʰ ɔː ʔ		1247	22.965064	97.163239	
530	34_ear	ear	KhunHawt	Khun Hawt	ralaŋ	ralaŋ	r a l a ŋ		1247	22.965064	97.163239	
531	34_ear	ear	HtanHsan	Htan Hsan	lalaŋ	lalaŋ	l a l a ŋ		1247	22.675133	97.289942	
532	34_ear	ear	PangKham	Pangkham	j̊ok	j̊ok	j̊ o k		1247	22.672097	97.161167	
533	34_ear	ear	ManLoi	Man Loi	lɛːj̊ok	lɛːj̊ok	l ɛː j̊ o k		1247	22.636019	97.139264	
534	34_ear	ear	MengDan	Meng Dan	j̊ok	j̊ok	j̊ o k	khan1274	1247	24.296522	98.379886	
535	34_ear	ear	ChuDongGua	Chu Dong Gua	j̊o?	j̊o?	j̊ o ʔ		1247	24.330889	98.393125	
536	34_ear	ear	XiangZhaiTang	Xiang Zhai Tang	j̊auɁ	j̊auɁ	j̊ a u ʔ	ruma1248	1247	24.323819	98.556639	
537	34_ear	ear	PongNuea	Pong Nuea	jaj̊auɁ	jaj̊auɁ	j a j̊ a u ʔ		1247	20.321525	99.866817	
538	34_ear	ear	NyaungGone	Nyaung Gone	j̊ouʔ	j̊ouʔ	j̊ o u ʔ		1247	20.635025	96.545772	
539	34_ear	ear	NoeLae	Noe Lae	Ɂaj̊ouʔ	Ɂaj̊ouʔ	ʔ a j̊ o u ʔ		1247	19.941803	99.044742	
540	34_ear	ear	BanPaw	Ban Paw	Ɂaj̊ouɁ	Ɂaj̊ouɁ	ʔ a j̊ o u ʔ		1247	21.311225	99.557550	
541	34_ear	ear	ChaYeQing	Cha Ye Qing	ʨhok	ʨhok	ʨʰ o k		1247	24.305717	98.463661	
542	34_ear	ear	GuangKa	Guang Ka	ʨhok	ʨhok	ʨʰ o k	ruma1248	1247	24.065714	97.796281	
543	34_ear	ear	MangBang	Mang Bang	laʨhok	laʨhok	l a ʨʰ o k	ruma1248	1247	24.416392	98.399078	
544	34_ear	ear	NanSang	Nan Sang	ʨhok	ʨhok	ʨʰ o k	ruma1248	1247	24.019728	97.819736	
145	10_earthsoil	earth, soil	NamHsan	Namhsan	kәɗɛː	kәɗɛː	k ə ɗ ɛː		1228	22.965064	97.163239	
146	10_earthsoil	earth, soil	KhunHawt	Khun Hawt	kәndɛj	kәndɛj	k ə n d ɛ j		1228	22.965064	97.163239	
147	10_earthsoil	earth, soil	HtanHsan	Htan Hsan	kaɗej	kaɗej	k a ɗ e j		1228	22.675133	97.289942	
148	10_earthsoil	earth, soil	PangKham	Pangkham	kaɗaːj	kaɗaːj	k a ɗ aː j		1228	22.672097	97.161167	
149	10_earthsoil	earth, soil	ManLoi	Man Loi	kaɗaːj	kaɗaːj	k a ɗ aː j		1228	22.636019	97.139264	
150	10_earthsoil	earth, soil	MengDan	Meng Dan	kədaj	kədaj	k ə d a j	khan1274	1228	24.296522	98.379886	
151	10_earthsoil	earth, soil	ChuDongGua	Chu Dong Gua	kaɗaːj	kaɗaːj	k a ɗ aː j		1228	24.330889	98.393125	
152	10_earthsoil	earth, soil	XiangZhaiTang	Xiang Zhai Tang	kadɛːj	kadɛːj	k a d ɛː j	ruma1248	1228	24.323819	98.556639	
153	10_earthsoil	earth, soil	PongNuea	Pong Nuea	kadaːj	kadaːj	k a d aː j		1228	20.321525	99.866817	
154	10_earthsoil	earth, soil	NyaungGone	Nyaung Gone	kadaj	kadaj	k a d a j		1228	20.635025	96.545772	
155	10_earthsoil	earth, soil	NoeLae	Noe Lae	kadaj	kadaj	k a d a j		1228	19.941803	99.044742	
156	10_earthsoil	earth, soil	BanPaw	Ban Paw	kadaj	kadaj	k a d a j		1228	21.311225	99.557550	
157	10_earthsoil	earth, soil	ChaYeQing	Cha Ye Qing	kadaːj	kadaːj	k a d aː j		1228	24.305717	98.463661	
158	10_earthsoil	earth, soil	GuangKa	Guang Ka	kataːj	kataːj	k a t aː j	ruma1248	1228	24.065714	97.796281	
159	10_earthsoil	earth, soil	MangBang	Mang Bang	kataːj	kataːj	k a t aː j	ruma1248	1228	24.416392	98.399078	
160	10_earthsoil	earth, soil	NanSang	Nan Sang	kataːj	kataːj	k a t aː j	ruma1248	1228	24.019728	97.819736	
918	59_eat	eat	NamHsan	Namhsan	hɔːm	hɔːm	h ɔː m		1336	22.965064	97.163239	
919	59_eat	eat	KhunHawt	Khun Hawt	hɔːm	hɔːm	h ɔː m		1336	22.965064	97.163239	
920	59_eat	eat	HtanHsan	Htan Hsan	hɔm	hɔm	h ɔ m		1336	22.675133	97.289942	
921	59_eat	eat	PangKham	Pangkham	hɔːm	hɔːm	h ɔː m		1336	22.672097	97.161167	
922	59_eat	eat	ManLoi	Man Loi	hɔːm	hɔːm	h ɔː m		1336	22.636019	97.139264	
923	59_eat	eat	MengDan	Meng Dan	hɔːm	hɔːm	h ɔː m	khan1274	1336	24.296522	98.379886	
924	59_eat	eat	ChuDongGua	Chu Dong Gua	hoːm	hoːm	h oː m		1336	24.330889	98.393125	
925	59_eat	eat	XiangZhaiTang	Xiang Zhai Tang	hoːm	hoːm	h oː m	ruma1248	1336	24.323819	98.556639	
926	59_eat	eat	PongNuea	Pong Nuea	hoːm	hoːm	h oː m		1336	20.321525	99.866817	
927	59_eat	eat	NyaungGone	Nyaung Gone	hom	hom	h o m		1336	20.635025	96.545772	
928	59_eat	eat	NoeLae	Noe Lae	hom	hom	h o m		1336	19.941803	99.044742	
929	59_eat	eat	BanPaw	Ban Paw	hom	hom	h o m		1336	21.311225	99.557550	
930	59_eat	eat	ChaYeQing	Cha Ye Qing	hoːm	hoːm	h oː m		1336	24.305717	98.463661	
931	59_eat	eat	GuangKa	Guang Ka	hoːm	hoːm	h oː m	ruma1248	1336	24.065714	97.796281	
932	59_eat	eat	MangBang	Mang Bang	hom	hom	h o m	ruma1248	1336	24.416392	98.399078	
933	59_eat	eat	NanSang	Nan Sang	hoːm	hoːm	h oː m	ruma1248	1336	24.019728	97.819736	
401	26_egg	egg	NamHsan	Namhsan	kadam ɓeɁ	kadam ɓeɁ	k a d a m + ɓ e ʔ		744	22.965064	97.163239	
402	26_egg	egg	KhunHawt	Khun Hawt	kaɗam	kaɗam	k a ɗ a m		744	22.965064	97.163239	
403	26_egg	egg	HtanHsan	Htan Hsan	kaɗam	kaɗam	k a ɗ a m		744	22.675133	97.289942	
404	26_egg	egg	PangKham	Pangkham	ɡlaw	ɡlaw	g l a w		744	22.672097	97.161167	
405	26_egg	egg	ManLoi	Man Loi	klaw khaj	klaw khaj	k l a w + kʰ a j		744	22.636019	97.139264	
406	26_egg	egg	MengDan	Meng Dan	ɡlɛːw	ɡlɛːw	g l ɛː w	khan1274	744	24.296522	98.379886	
407	26_egg	egg	ChuDongGua	Chu Dong Gua	ɡraːw ʔiar	ɡraːw ʔiar	g r aː w + ʔ i a r		744	24.330889	98.393125	
408	26_egg	egg	XiangZhaiTang	Xiang Zhai Tang	pəːn	pəːn	p əː n	ruma1248	744	24.323819	98.556639	
409	26_egg	egg	PongNuea	Pong Nuea	pəan	pəan	p ə a n		744	20.321525	99.866817	
410	26_egg	egg	NyaungGone	Nyaung Gone	pən ʔian	pən ʔian	p ə n + ʔ i a n		744	20.635025	96.545772	
411	26_egg	egg	NoeLae	Noe Lae	pən Ɂian	pən Ɂian	p ə n + ʔ i a n		744	19.941803	99.044742	
412	26_egg	egg	BanPaw	Ban Paw	pən Ɂian	pən Ɂian	p ə n + ʔ i a n		744	21.311225	99.557550	
413	26_egg	egg	ChaYeQing	Cha Ye Qing	bəːn	bəːn	b əː n		744	24.305717	98.463661	
414	26_egg	egg	GuangKa	Guang Ka	bəːn	bəːn	b əː n	ruma1248	744	24.065714	97.796281	
415	26_egg	egg	MangBang	Mang Bang	bəːn	bəːn	b əː n	ruma1248	744	24.416392	98.399078	
416	26_egg	egg	NanSang	Nan Sang	bəːn	bəːn	b əː n	ruma1248	744	24.019728	97.819736	
497	32_eye	eye	NamHsan	Namhsan	ŋaːj	ŋaːj	ŋ aː j		1248	22.965064	97.163239	
498	32_eye	eye	KhunHawt	Khun Hawt	ŋaːj	ŋaːj	ŋ aː j		1248	22.965064	97.163239	
499	32_eye	eye	HtanHsan	Htan Hsan	ŋaːj	ŋaːj	ŋ aː j		1248	22.675133	97.289942	
500	32_eye	eye	PangKham	Pangkham	bleː ŋaːj	bleː ŋaːj	b l eː + ŋ aː j		1248	22.672097	97.161167	
501	32_eye	eye	ManLoi	Man Loi	bleː ŋaːj	bleː ŋaːj	b l eː + ŋ aː j		1248	22.636019	97.139264	
502	32_eye	eye	MengDan	Meng Dan	ŋaːj	ŋaːj	ŋ aː j	khan1274	1248	24.296522	98.379886	
503	32_eye	eye	ChuDongGua	Chu Dong Gua	ŋaːj	ŋaːj	ŋ aː j		1248	24.330889	98.393125	
504	32_eye	eye	XiangZhaiTang	Xiang Zhai Tang	ŋaːj	ŋaːj	ŋ aː j	ruma1248	1248	24.323819	98.556639	
505	32_eye	eye	PongNuea	Pong Nuea	ŋaːj	ŋaːj	ŋ aː j		1248	20.321525	99.866817	
506	32_eye	eye	NyaungGone	Nyaung Gone	ŋaj	ŋaj	ŋ a j		1248	20.635025	96.545772	
507	32_eye	eye	NoeLae	Noe Lae	ŋaj	ŋaj	ŋ a j		1248	19.941803	99.044742	
508	32_eye	eye	BanPaw	Ban Paw	ŋaj	ŋaj	ŋ a j		1248	21.311225	99.557550	
509	32_eye	eye	ChaYeQing	Cha Ye Qing	ŋaːj	ŋaːj	ŋ aː j		1248	24.305717	98.463661	
510	32_eye	eye	GuangKa	Guang Ka	ŋaːj	ŋaːj	ŋ aː j	ruma1248	1248	24.065714	97.796281	
511	32_eye	eye	MangBang	Mang Bang	ŋaːj	ŋaːj	ŋ aː j	ruma1248	1248	24.416392	98.399078	
512	32_eye	eye	NanSang	Nan Sang	ŋaːj	ŋaːj	ŋ aː j	ruma1248	1248	24.019728	97.819736	
1109	71_falltodrop	fall, to drop	NamHsan	Namhsan	ʥɔh	ʥɔh	dʑ ɔ h		1280	22.965064	97.163239	
1110	71_falltodrop	fall, to drop	KhunHawt	Khun Hawt	ʥoh	ʥoh	dʑ o h		1280	22.965064	97.163239	
1111	71_falltodrop	fall, to drop	HtanHsan	Htan Hsan	ʥɔh	ʥɔh	dʑ ɔ h		1280	22.675133	97.289942	
1112	71_falltodrop	fall, to drop	PangKham	Pangkham	ʨoh	ʨoh	tɕ o h		1280	22.672097	97.161167	
1113	71_falltodrop	fall, to drop	ManLoi	Man Loi	ʨɔh	ʨɔh	tɕ ɔ h		1280	22.636019	97.139264	
1114	71_falltodrop	fall, to drop	MengDan	Meng Dan	ʨɔh	ʨɔh	tɕ ɔ h	khan1274	1280	24.296522	98.379886	
1115	71_falltodrop	fall, to drop	ChuDongGua	Chu Dong Gua	ʥɔh	ʥɔh	dʑ ɔ h		1280	24.330889	98.393125	
1116	71_falltodrop	fall, to drop	PongNuea	Pong Nuea	ʨouh	ʨouh	tɕ o u h		1280	20.321525	99.866817	
1117	71_falltodrop	fall, to drop	NyaungGone	Nyaung Gone	couh	couh	c o u h		1280	20.635025	96.545772	
1118	71_falltodrop	fall, to drop	NoeLae	Noe Lae	coh	coh	c o h		1280	19.941803	99.044742	
1119	71_falltodrop	fall, to drop	BanPaw	Ban Paw	couh	couh	c o u h		1280	21.311225	99.557550	
1120	71_falltodrop	fall, to drop	ChaYeQing	Cha Ye Qing	ʥɔh	ʥɔh	dʑ ɔ h		1280	24.305717	98.463661	
1121	71_falltodrop	fall, to drop	GuangKa	Guang Ka	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.065714	97.796281	
1122	71_falltodrop	fall, to drop	MangBang	Mang Bang	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.416392	98.399078	
1123	71_falltodrop	fall, to drop	NanSang	Nan Sang	ʥoh	ʥoh	dʑ o h	ruma1248	1280	24.019728	97.819736	
1379	88_far	far	NamHsan	Namhsan	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.965064	97.163239	
1380	88_far	far	KhunHawt	Khun Hawt	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.965064	97.163239	
1381	88_far	far	HtanHsan	Htan Hsan	saŋaːj	saŋaːj	s a ŋ aː j		1406	22.675133	97.289942	
1382	88_far	far	PangKham	Pangkham	doŋ	doŋ	d o ŋ		1406	22.672097	97.161167	
1383	88_far	far	ManLoi	Man Loi	toŋ	toŋ	t o ŋ		1406	22.636019	97.139264	
1384	88_far	far	MengDan	Meng Dan	doŋ	doŋ	d o ŋ	khan1274	1406	24.296522	98.379886	
1385	88_far	far	ChuDongGua	Chu Dong Gua	doŋ	doŋ	d o ŋ		1406	24.330889	98.393125	
1386	88_far	far	XiangZhaiTang	Xiang Zhai Tang	toŋ	toŋ	t o ŋ	ruma1248	1406	24.323819	98.556639	
1387	88_far	far	PongNuea	Pong Nuea	toŋ	toŋ	t o ŋ		1406	20.321525	99.866817	
1388	88_far	far	NyaungGone	Nyaung Gone	n tok	n tok	n + t o k		1406	20.635025	96.545772	
1389	88_far	far	NoeLae	Noe Lae	toŋ	toŋ	t o ŋ		1406	19.941803	99.044742	
1390	88_far	far	BanPaw	Ban Paw	toŋ	toŋ	t o ŋ		1406	21.311225	99.557550	
1391	88_far	far	ChaYeQing	Cha Ye Qing	doŋ	doŋ	d o ŋ		1406	24.305717	98.463661	
1392	88_far	far	GuangKa	Guang Ka	doŋ	doŋ	d o ŋ	ruma1248	1406	24.065714	97.796281	
1393	88_far	far	MangBang	Mang Bang	doŋ	doŋ	d o ŋ	ruma1248	1406	24.416392	98.399078	
1394	88_far	far	NanSang	Nan Sang	doŋ	doŋ	d o ŋ	ruma1248	1406	24.019728	97.819736	
713	46_fat	fat	NamHsan	Namhsan	priaŋ	priaŋ	p r i a ŋ		323	22.965064	97.163239	
714	46_fat	fat	KhunHawt	Khun Hawt	priaŋ	priaŋ	p r i a ŋ		323	22.965064	97.163239	
715	46_fat	fat	HtanHsan	Htan Hsan	priaŋ	priaŋ	p r i a ŋ		323	22.675133	97.289942	
716	46_fat	fat	PangKham	Pangkham	briaŋ	briaŋ	b r i a ŋ		323	22.672097	97.161167	
717	46_fat	fat	ManLoi	Man Loi	briaŋ	briaŋ	b r i a ŋ		323	22.636019	97.139264	
718	46_fat	fat	MengDan	Meng Dan	priaŋ	priaŋ	p r i a ŋ	khan1274	323	24.296522	98.379886	
719	46_fat	fat	ChuDongGua	Chu Dong Gua	priaŋ	priaŋ	p r i a ŋ		323	24.330889	98.393125	
720	46_fat	fat	XiangZhaiTang	Xiang Zhai Tang	briaŋ	briaŋ	b r i a ŋ	ruma1248	323	24.323819	98.556639	
721	46_fat	fat	PongNuea	Pong Nuea	briaŋ	briaŋ	b r i a ŋ		323	20.321525	99.866817	
722	46_fat	fat	NyaungGone	Nyaung Gone	briak	briak	b r i a k		323	20.635025	96.545772	
723	46_fat	fat	NoeLae	Noe Lae	briaŋ	briaŋ	b r i a ŋ		323	19.941803	99.044742	
724	46_fat	fat	BanPaw	Ban Paw	briaŋ	briaŋ	b r i a ŋ		323	21.311225	99.557550	
725	46_fat	fat	ChaYeQing	Cha Ye Qing	bjoŋ	bjoŋ	b j o ŋ		323	24.305717	98.463661	
726	46_fat	fat	GuangKa	Guang Ka	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.065714	97.796281	
727	46_fat	fat	MangBang	Mang Bang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.416392	98.399078	
728	46_fat	fat	NanSang	Nan Sang	pjoŋ	pjoŋ	p j o ŋ	ruma1248	323	24.019728	97.819736	
1014	65_fear	fear	NamHsan	Namhsan	ʥɔː	ʥɔː	dʑ ɔː		1419	22.965064	97.163239	
1015	65_fear	fear	KhunHawt	Khun Hawt	jow	jow	j o w		1419	22.965064	97.163239	
1016	65_fear	fear	HtanHsan	Htan Hsan	ʥoː	ʥoː	dʑ oː		1419	22.675133	97.289942	
1017	65_fear	fear	PangKham	Pangkham	ʥoː	ʥoː	dʑ oː		1419	22.672097	97.161167	
1018	65_fear	fear	ManLoi	Man Loi	ʥɔː	ʥɔː	dʑ ɔː		1419	22.636019	97.139264	
1019	65_fear	fear	MengDan	Meng Dan	ʥoː	ʥoː	dʑ oː	khan1274	1419	24.296522	98.379886	
1020	65_fear	fear	ChuDongGua	Chu Dong Gua	joː	joː	j oː		1419	24.330889	98.393125	
1021	65_fear	fear	PongNuea	Pong Nuea	jow	jow	j o w		1419	20.321525	99.866817	
1022	65_fear	fear	NyaungGone	Nyaung Gone	kacua	kacua	k a c u a		1419	20.635025	96.545772	
1023	65_fear	fear	NoeLae	Noe Lae	kacua	kacua	k a c u a		1419	19.941803	99.044742	
1024	65_fear	fear	BanPaw	Ban Paw	jo	jo	j o		1419	21.311225	99.557550	
1025	65_fear	fear	ChaYeQing	Cha Ye Qing	ʥaw	ʥaw	dʑ a w		1419	24.305717	98.463661	
1026	65_fear	fear	GuangKa	Guang Ka	jaw	jaw	j a w	ruma1248	1419	24.065714	97.796281	
1027	65_fear	fear	MangBang	Mang Bang	jaw	jaw	j a w	ruma1248	1419	24.416392	98.399078	
1028	65_fear	fear	NanSang	Nan Sang	jaw	jaw	j a w	ruma1248	1419	24.019728	97.819736	
838	54_fire	fire	NamHsan	Namhsan	ŋar	ŋar	ŋ a r		221	22.965064	97.163239	
839	54_fire	fire	KhunHawt	Khun Hawt	ŋar	ŋar	ŋ a r		221	22.965064	97.163239	
840	54_fire	fire	HtanHsan	Htan Hsan	ŋal	ŋal	ŋ a l		221	22.675133	97.289942	
841	54_fire	fire	PangKham	Pangkham	ŋɔː	ŋɔː	ŋ ɔː		221	22.672097	97.161167	
842	54_fire	fire	ManLoi	Man Loi	ŋɔː	ŋɔː	ŋ ɔː		221	22.636019	97.139264	
843	54_fire	fire	MengDan	Meng Dan	ŋal	ŋal	ŋ a l	khan1274	221	24.296522	98.379886	
844	54_fire	fire	ChuDongGua	Chu Dong Gua	ŋɔr	ŋɔr	ŋ ɔ r		221	24.330889	98.393125	
845	54_fire	fire	XiangZhaiTang	Xiang Zhai Tang	ŋɔː	ŋɔː	ŋ ɔː	ruma1248	221	24.323819	98.556639	
846	54_fire	fire	PongNuea	Pong Nuea	ŋɔː	ŋɔː	ŋ ɔː		221	20.321525	99.866817	
847	54_fire	fire	NyaungGone	Nyaung Gone	ŋɔ	ŋɔ	ŋ ɔ		221	20.635025	96.545772	
848	54_fire	fire	NoeLae	Noe Lae	ŋɔ	ŋɔ	ŋ ɔ		221	19.941803	99.044742	
849	54_fire	fire	BanPaw	Ban Paw	ŋɔ	ŋɔ	ŋ ɔ		221	21.311225	99.557550	
850	54_fire	fire	ChaYeQing	Cha Ye Qing	ŋaj	ŋaj	ŋ a j		221	24.305717	98.463661	
851	54_fire	fire	GuangKa	Guang Ka	ŋaj	ŋaj	ŋ a j	ruma1248	221	24.065714	97.796281	
852	54_fire	fire	MangBang	Mang Bang	ŋaj	ŋaj	ŋ a j	ruma1248	221	24.416392	98.399078	
853	54_fire	fire	NanSang	Nan Sang	ŋaiɁ	ŋaiɁ	ŋ a i ʔ	ruma1248	221	24.019728	97.819736	
417	27_fish	fish	NamHsan	Namhsan	kaː	kaː	k aː		227	22.965064	97.163239	
418	27_fish	fish	KhunHawt	Khun Hawt	kaː	kaː	k aː		227	22.965064	97.163239	
419	27_fish	fish	HtanHsan	Htan Hsan	kaː	kaː	k aː		227	22.675133	97.289942	
420	27_fish	fish	PangKham	Pangkham	ɡaː	ɡaː	g aː		227	22.672097	97.161167	
421	27_fish	fish	ManLoi	Man Loi	ɡɛː	ɡɛː	g ɛː		227	22.636019	97.139264	
422	27_fish	fish	MengDan	Meng Dan	kɛː	kɛː	k ɛː	khan1274	227	24.296522	98.379886	
423	27_fish	fish	ChuDongGua	Chu Dong Gua	kaː	kaː	k aː		227	24.330889	98.393125	
