ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
1552	what?	GuangKa	səmoh	səmoh	s ə + m o h	ruma1248	1-98	3 7 9 4 7 3	AX_AXN	SE_MUH	4	4.S.C 4.E.V 4._._ 4.M.C 4.U.V 4.H.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+moh	0	2076 2075	s ə - + - - m o h
1553	what?	MangBang	si	si	s i	ruma1248	1-98	3 7	AX	SI	7	7.S.C 7.I.V	2.0 1.5	si	0	2076	s i -
1554	what?	NanSang	ʨhənm̥əː	ʨhənm̥əː	ʨʰ ə n + m̥ əː	ruma1248	4-98	2 7 4 9 4 7	AXN_AX	CEN_ME	11	11.C.C 11.E.V 11.N.c 11._._ 11.M.C 11.E.V	2.0 1.5 0.8 0.0 2.0 1.5	ʨʰən+m̥əː	0	2076 2075	ʨʰ ə n + - - m̥ əː -
1443	white	NamHsan	blɔɁ	blɔɁ	b l ɔ ʔ		1-92	1 5 7 1	ACXN	PLUH	10	10.P.C 10.L.C 10.U.V 10.H.c	2.0 1.5 1.5 0.8	blɔʔ	0	2110	b l ɔ - ʔ
1444	white	KhunHawt	blɔːɁ	blɔːɁ	b l ɔː ʔ		1-92	1 5 7 1	ACXN	PLUH	6	6.P.C 6.L.C 6.U.V 6.H.c	2.0 1.5 1.5 0.8	blɔːʔ	0	2110	b l ɔː - ʔ
1445	white	HtanHsan	plɔʔ	plɔʔ	p l ɔ ʔ		1-92	1 5 7 1	ACXN	PLUH	5	5.P.C 5.L.C 5.U.V 5.H.c	2.0 1.5 1.5 0.8	plɔʔ	0	2110	p l ɔ - ʔ
1446	white	PangKham	luːj	luːj	l uː j		2-92	5 7 6	AXN	LYJ	14	14.L.C 14.Y.V 14.J.c	2.0 1.5 0.8	luːj	0	2109	l uː j
1447	white	ManLoi	luːj	luːj	l uː j		2-92	5 7 6	AXN	LYJ	8	8.L.C 8.Y.V 8.J.c	2.0 1.5 0.8	luːj	0	2109	l uː j
1448	white	MengDan	plɔʔ	plɔʔ	p l ɔ ʔ	khan1274	1-92	1 5 7 1	ACXN	PLUH	9	9.P.C 9.L.C 9.U.V 9.H.c	2.0 1.5 1.5 0.8	plɔʔ	0	2110	p l ɔ - ʔ
1449	white	ChuDongGua	blɔʔ	blɔʔ	b l ɔ ʔ		1-92	1 5 7 1	ACXN	PLUH	3	3.P.C 3.L.C 3.U.V 3.H.c	2.0 1.5 1.5 0.8	blɔʔ	0	2110	b l ɔ - ʔ
1450	white	XiangZhaiTang	luːj	luːj	l uː j	ruma1248	2-92	5 7 6	AXN	LYJ	16	16.L.C 16.Y.V 16.J.c	2.0 1.5 0.8	luːj	0	2109	l uː j
1451	white	PongNuea	luːj	luːj	l uː j		2-92	5 7 6	AXN	LYJ	15	15.L.C 15.Y.V 15.J.c	2.0 1.5 0.8	luːj	0	2109	l uː j
1452	white	NyaungGone	luj	luj	l u j		2-92	5 7 6	AXN	LYJ	13	13.L.C 13.Y.V 13.J.c	2.0 1.5 0.8	luj	0	2109	l u j
1453	white	NoeLae	luj	luj	l u j		2-92	5 7 6	AXN	LYJ	12	12.L.C 12.Y.V 12.J.c	2.0 1.5 0.8	luj	0	2109	l u j
1454	white	BanPaw	luj	luj	l u j		2-92	5 7 6	AXN	LYJ	1	1.L.C 1.Y.V 1.J.c	2.0 1.5 0.8	luj	0	2109	l u j
1455	white	ChaYeQing	lɨjh	lɨjh	l ɨ j h		3-92	5 7 6 3	AXLN	LIJH	2	2.L.C 2.I.V 2.J.c 2.H.c	2.0 1.5 1.1 0.8	lɨjh	0	2110	- l ɨ j h
1456	white	GuangKa	luj	luj	l u j	ruma1248	2-92	5 7 6	AXN	LYJ	4	4.L.C 4.Y.V 4.J.c	2.0 1.5 0.8	luj	0	2109	l u j
1457	white	MangBang	luːj	luːj	l uː j	ruma1248	2-92	5 7 6	AXN	LYJ	7	7.L.C 7.Y.V 7.J.c	2.0 1.5 0.8	luːj	0	2109	l uː j
1458	white	NanSang	Ɂiluj, luj	Ɂiluj	ʔ i + l u j	ruma1248	2-92	1 7 9 5 7 6	AX_AXN	HI_LYJ	11	11.H.C 11.I.V 11._._ 11.L.C 11.Y.V 11.J.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔi+luj	0	2111 2109	ʔ i + l u j
1523	who?	NamHsan	ʔase mimәh	ʔase mimәh	ʔ a + s e + m i m ə h		1-97	1 7 9 3 7 9 4 7 4 7 3	AX_AX_AXBYN	HA_SE_MIMEH	10	10.H.C 10.A.V 10._._ 10.S.C 10.E.V 10._._ 10.M.C 10.I.V 10.M.C 10.E.V 10.H.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	ʔa+se+miməh	0	2127 2128 2129	ʔ a - + s e - + m i m ə h
1524	who?	KhunHawt	siɁan mɔh	siɁan mɔh	s i + ʔ a n + m ɔ h		2-97	3 7 9 1 7 4 9 4 7 3	AX_AXN_AXN	SI_HAN_MUH	6	6.S.C 6.I.V 6._._ 6.H.C 6.A.V 6.N.c 6._._ 6.M.C 6.U.V 6.H.c	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	si+ʔan+mɔh	0	2128 2127 2129	s i - + ʔ a n + m ɔ - - h
1525	who?	HtanHsan	simimɔh	simimɔh	s i + m i m ɔ h		2-97	3 7 9 4 7 4 7 3	AX_AXBYN	SI_MIMUH	5	5.S.C 5.I.V 5._._ 5.M.C 5.I.V 5.M.C 5.U.V 5.H.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	si+mimɔh	0	2128 2129	s i - + m i m ɔ h
1526	who?	PangKham	Ɂaseː	Ɂaseː	ʔ a + s eː		1-97	1 7 9 3 7	AX_AX	HA_SE	14	14.H.C 14.A.V 14._._ 14.S.C 14.E.V	2.0 1.5 0.0 2.0 1.5	ʔa+seː	0	2127 2128	ʔ a - + s eː -
1527	who?	ManLoi	Ɂasej	Ɂasej	ʔ a + s e j		1-97	1 7 9 3 7 6	AX_AXN	HA_SEJ	8	8.H.C 8.A.V 8._._ 8.S.C 8.E.V 8.J.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+sej	0	2127 2128	ʔ a - + s e j
1528	who?	MengDan	ʔi siː	ʔi siː	ʔ i + s iː	khan1274	1-97	1 7 9 3 7	AX_AX	HI_SI	9	9.H.C 9.I.V 9._._ 9.S.C 9.I.V	2.0 1.5 0.0 2.0 1.5	ʔi+siː	0	2127 2128	ʔ i - + s iː -
1529	who?	ChuDongGua	siːn muh	siːn muh	s iː n + m u h		3-97	3 7 4 9 4 7 3	AXN_AXN	SIN_MYH	3	3.S.C 3.I.V 3.N.c 3._._ 3.M.C 3.Y.V 3.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	siːn+muh	0	2128 2129	s iː n + m u - - h
1530	who?	XiangZhaiTang	Ɂasej	Ɂasej	ʔ a + s e j	ruma1248	1-97	1 7 9 3 7 6	AX_AXN	HA_SEJ	16	16.H.C 16.A.V 16._._ 16.S.C 16.E.V 16.J.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+sej	0	2127 2128	ʔ a - + s e j
1531	who?	PongNuea	ʔasej	ʔasej	ʔ a + s e j		1-97	1 7 9 3 7 6	AX_AXN	HA_SEJ	15	15.H.C 15.A.V 15._._ 15.S.C 15.E.V 15.J.c	2.0 1.5 0.0 2.0 1.5 0.8	ʔa+sej	0	2127 2128	ʔ a - + s e j
1532	who?	NyaungGone	ʔase	ʔase	ʔ a + s e		1-97	1 7 9 3 7	AX_AX	HA_SE	13	13.H.C 13.A.V 13._._ 13.S.C 13.E.V	2.0 1.5 0.0 2.0 1.5	ʔa+se	0	2127 2128	ʔ a - + s e -
1533	who?	NoeLae	Ɂase	Ɂase	ʔ a + s e		1-97	1 7 9 3 7	AX_AX	HA_SE	12	12.H.C 12.A.V 12._._ 12.S.C 12.E.V	2.0 1.5 0.0 2.0 1.5	ʔa+se	0	2127 2128	ʔ a - + s e -
1534	who?	BanPaw	Ɂase	Ɂase	ʔ a + s e		1-97	1 7 9 3 7	AX_AX	HA_SE	1	1.H.C 1.A.V 1._._ 1.S.C 1.E.V	2.0 1.5 0.0 2.0 1.5	ʔa+se	0	2127 2128	ʔ a - + s e -
1535	who?	ChaYeQing	ʔasi	ʔasi	ʔ a + s i		1-97	1 7 9 3 7	AX_AX	HA_SI	2	2.H.C 2.A.V 2._._ 2.S.C 2.I.V	2.0 1.5 0.0 2.0 1.5	ʔa+si	0	2127 2128	ʔ a - + s i -
1536	who?	GuangKa	siː	siː	s iː	ruma1248	1-97	3 7	AX	SI	4	4.S.C 4.I.V	2.0 1.5	siː	0	2128	s iː -
1537	who?	MangBang	si dəh	si dəh	s i + d ə h	ruma1248	1-97	3 7 9 1 7 3	AX_AXN	SI_TEH	7	7.S.C 7.I.V 7._._ 7.T.C 7.E.V 7.H.c	2.0 1.5 0.0 2.0 1.5 0.8	si+dəh	0	2128 2130	s i - + d ə h
1538	who?	NanSang	ʨhim̥əː	ʨhim̥əː	ʨʰ i + m̥ əː	ruma1248	4-97	2 7 9 4 7	AX_AX	CI_ME	11	11.C.C 11.I.V 11._._ 11.M.C 11.E.V	2.0 1.5 0.0 2.0 1.5	ʨʰi+m̥əː	0	2128 2129	ʨʰ i - + m̥ əː - - -
81	wind	NamHsan	khuːr	khuːr	kʰ uː r		1-6	1 7 5	AXN	KYR	10	10.K.C 10.Y.V 10.R.c	2.0 1.5 0.8	kʰuːr	0	2161	kʰ uː r
82	wind	KhunHawt	khuːr	khuːr	kʰ uː r		1-6	1 7 5	AXN	KYR	6	6.K.C 6.Y.V 6.R.c	2.0 1.5 0.8	kʰuːr	0	2161	kʰ uː r
83	wind	HtanHsan	khuːr	khuːr	kʰ uː r		1-6	1 7 5	AXN	KYR	5	5.K.C 5.Y.V 5.R.c	2.0 1.5 0.8	kʰuːr	0	2161	kʰ uː r
84	wind	PangKham	khuːn	khuːn	kʰ uː n		1-6	1 7 4	AXN	KYN	14	14.K.C 14.Y.V 14.N.c	2.0 1.5 0.8	kʰuːn	0	2161	kʰ uː n
85	wind	ManLoi	khuː	khuː	kʰ uː		2-6	1 7	AX	KY	8	8.K.C 8.Y.V	2.0 1.5	kʰuː	0	2161	kʰ uː -
86	wind	MengDan	khuːr	khuːr	kʰ uː r	khan1274	1-6	1 7 5	AXN	KYR	9	9.K.C 9.Y.V 9.R.c	2.0 1.5 0.8	kʰuːr	0	2161	kʰ uː r
87	wind	ChuDongGua	khuːr	khuːr	kʰ uː r		1-6	1 7 5	AXN	KYR	3	3.K.C 3.Y.V 3.R.c	2.0 1.5 0.8	kʰuːr	0	2161	kʰ uː r
88	wind	XiangZhaiTang	khuːn	khuːn	kʰ uː n	ruma1248	1-6	1 7 4	AXN	KYN	16	16.K.C 16.Y.V 16.N.c	2.0 1.5 0.8	kʰuːn	0	2161	kʰ uː n
89	wind	PongNuea	khuːn	khuːn	kʰ uː n		1-6	1 7 4	AXN	KYN	15	15.K.C 15.Y.V 15.N.c	2.0 1.5 0.8	kʰuːn	0	2161	kʰ uː n
90	wind	NyaungGone	khun	khun	kʰ u n		1-6	1 7 4	AXN	KYN	13	13.K.C 13.Y.V 13.N.c	2.0 1.5 0.8	kʰun	0	2161	kʰ u n
91	wind	NoeLae	khun	khun	kʰ u n		1-6	1 7 4	AXN	KYN	12	12.K.C 12.Y.V 12.N.c	2.0 1.5 0.8	kʰun	0	2161	kʰ u n
92	wind	BanPaw	khun	khun	kʰ u n		1-6	1 7 4	AXN	KYN	1	1.K.C 1.Y.V 1.N.c	2.0 1.5 0.8	kʰun	0	2161	kʰ u n
93	wind	ChaYeQing	khuː	khuː	kʰ uː		2-6	1 7	AX	KY	2	2.K.C 2.Y.V	2.0 1.5	kʰuː	0	2161	kʰ uː -
94	wind	GuangKa	khuː	khuː	kʰ uː	ruma1248	2-6	1 7	AX	KY	4	4.K.C 4.Y.V	2.0 1.5	kʰuː	0	2161	kʰ uː -
95	wind	MangBang	khuː	khuː	kʰ uː	ruma1248	2-6	1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kʰuː	0	2161	kʰ uː -
96	wind	NanSang	khuː	khuː	kʰ uː	ruma1248	2-6	1 7	AX	KY	11	11.K.C 11.Y.V	2.0 1.5	kʰuː	0	2161	kʰ uː -
113	year	NamHsan	sanәm	sanәm	s a + n ə m		1-8	3 7 9 4 7 4	AX_AXN	SA_NEM	10	10.S.C 10.A.V 10._._ 10.N.C 10.E.V 10.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nəm	0	2178 2179	s a + n ə m
114	year	KhunHawt	sanәm	sanәm	s a + n ə m		1-8	3 7 9 4 7 4	AX_AXN	SA_NEM	6	6.S.C 6.A.V 6._._ 6.N.C 6.E.V 6.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nəm	0	2178 2179	s a + n ə m
115	year	HtanHsan	sәnәm	sәnәm	s ə + n ə m		1-8	3 7 9 4 7 4	AX_AXN	SE_NEM	5	5.S.C 5.E.V 5._._ 5.N.C 5.E.V 5.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+nəm	0	2178 2179	s ə + n ə m
116	year	PangKham	sanam	sanam	s a + n a m		1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	14	14.S.C 14.A.V 14._._ 14.N.C 14.A.V 14.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nam	0	2178 2179	s a + n a m
117	year	ManLoi	sanam	sanam	s a + n a m		1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	8	8.S.C 8.A.V 8._._ 8.N.C 8.A.V 8.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nam	0	2178 2179	s a + n a m
118	year	MengDan	sənam	sənam	s ə + n a m	khan1274	1-8	3 7 9 4 7 4	AX_AXN	SE_NAM	9	9.S.C 9.E.V 9._._ 9.N.C 9.A.V 9.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sə+nam	0	2178 2179	s ə + n a m
119	year	ChuDongGua	sanɔm	sanɔm	s a + n ɔ m		1-8	3 7 9 4 7 4	AX_AXN	SA_NUM	3	3.S.C 3.A.V 3._._ 3.N.C 3.U.V 3.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nɔm	0	2178 2179	s a + n ɔ m
120	year	XiangZhaiTang	sanəm	sanəm	s a + n ə m	ruma1248	1-8	3 7 9 4 7 4	AX_AXN	SA_NEM	16	16.S.C 16.A.V 16._._ 16.N.C 16.E.V 16.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nəm	0	2178 2179	s a + n ə m
121	year	PongNuea	sanəm	sanəm	s a + n ə m		1-8	3 7 9 4 7 4	AX_AXN	SA_NEM	15	15.S.C 15.A.V 15._._ 15.N.C 15.E.V 15.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nəm	0	2178 2179	s a + n ə m
122	year	NyaungGone	sanăm	sanăm	s a + n ă m		1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	13	13.S.C 13.A.V 13._._ 13.N.C 13.A.V 13.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+năm	0	2178 2179	s a + n ă m
123	year	NoeLae	sanə̆m	sanə̆m	s a + n ə̆ m		1-8	3 7 9 4 7 4	AX_AXN	SA_NEM	12	12.S.C 12.A.V 12._._ 12.N.C 12.E.V 12.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nə̆m	0	2178 2179	s a + n ə̆ m
124	year	BanPaw	sanăm	sanăm	s a + n ă m		1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	1	1.S.C 1.A.V 1._._ 1.N.C 1.A.V 1.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+năm	0	2178 2179	s a + n ă m
125	year	ChaYeQing	khanam	khanam	kʰ a + n a m		1-8	1 7 9 4 7 4	AX_AXN	KA_NAM	2	2.K.C 2.A.V 2._._ 2.N.C 2.A.V 2.M.c	2.0 1.5 0.0 2.0 1.5 0.8	kʰa+nam	0	2178 2179	kʰ a + n a m
126	year	GuangKa	sanam	sanam	s a + n a m	ruma1248	1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	4	4.S.C 4.A.V 4._._ 4.N.C 4.A.V 4.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nam	0	2178 2179	s a + n a m
127	year	MangBang	sanam	sanam	s a + n a m	ruma1248	1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	7	7.S.C 7.A.V 7._._ 7.N.C 7.A.V 7.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nam	0	2178 2179	s a + n a m
128	year	NanSang	sanam	sanam	s a + n a m	ruma1248	1-8	3 7 9 4 7 4	AX_AXN	SA_NAM	11	11.S.C 11.A.V 11._._ 11.N.C 11.A.V 11.M.c	2.0 1.5 0.0 2.0 1.5 0.8	sa+nam	0	2178 2179	s a + n a m
1570	you (sg.)	NamHsan	miː	miː	m iː		1-100	4 7	AX	MI	10	10.M.C 10.I.V	2.0 1.5	miː	0	2211	m iː -
1571	you (sg.)	KhunHawt	miː	miː	m iː		1-100	4 7	AX	MI	6	6.M.C 6.I.V	2.0 1.5	miː	0	2211	m iː -
1572	you (sg.)	HtanHsan	miː	miː	m iː		1-100	4 7	AX	MI	5	5.M.C 5.I.V	2.0 1.5	miː	0	2211	m iː -
1573	you (sg.)	PangKham	maj	maj	m a j		2-100	4 7 6	AXN	MAJ	14	14.M.C 14.A.V 14.J.c	2.0 1.5 0.8	maj	0	2211	m a j
1574	you (sg.)	ManLoi	maj	maj	m a j		2-100	4 7 6	AXN	MAJ	8	8.M.C 8.A.V 8.J.c	2.0 1.5 0.8	maj	0	2211	m a j
1575	you (sg.)	MengDan	məj	məj	m ə j	khan1274	2-100	4 7 6	AXN	MEJ	9	9.M.C 9.E.V 9.J.c	2.0 1.5 0.8	məj	0	2211	m ə j
1576	you (sg.)	ChuDongGua	mɔːj	mɔːj	m ɔː j		2-100	4 7 6	AXN	MUJ	3	3.M.C 3.U.V 3.J.c	2.0 1.5 0.8	mɔːj	0	2211	m ɔː j
1577	you (sg.)	XiangZhaiTang	mɛː	mɛː	m ɛː	ruma1248	1-100	4 7	AX	ME	16	16.M.C 16.E.V	2.0 1.5	mɛː	0	2211	m ɛː -
1578	you (sg.)	PongNuea	mɛː	mɛː	m ɛː		1-100	4 7	AX	ME	15	15.M.C 15.E.V	2.0 1.5	mɛː	0	2211	m ɛː -
1579	you (sg.)	NyaungGone	mɛ	mɛ	m ɛ		1-100	4 7	AX	ME	13	13.M.C 13.E.V	2.0 1.5	mɛ	0	2211	m ɛ -
1580	you (sg.)	NoeLae	mɛ	mɛ	m ɛ		1-100	4 7	AX	ME	12	12.M.C 12.E.V	2.0 1.5	mɛ	0	2211	m ɛ -
1581	you (sg.)	BanPaw	mɛ	mɛ	m ɛ		1-100	4 7	AX	ME	1	1.M.C 1.E.V	2.0 1.5	mɛ	0	2211	m ɛ -
1582	you (sg.)	ChaYeQing	maj	maj	m a j		2-100	4 7 6	AXN	MAJ	2	2.M.C 2.A.V 2.J.c	2.0 1.5 0.8	maj	0	2211	m a j
1583	you (sg.)	GuangKa	maj	maj	m a j	ruma1248	2-100	4 7 6	AXN	MAJ	4	4.M.C 4.A.V 4.J.c	2.0 1.5 0.8	maj	0	2211	m a j
1584	you (sg.)	MangBang	maj	maj	m a j	ruma1248	2-100	4 7 6	AXN	MAJ	7	7.M.C 7.A.V 7.J.c	2.0 1.5 0.8	maj	0	2211	m a j
1585	you (sg.)	NanSang	maj	maj	m a j	ruma1248	2-100	4 7 6	AXN	MAJ	11	11.M.C 11.A.V 11.J.c	2.0 1.5 0.8	maj	0	2211	m a j
=======
1219	hunt	NanSang	jɨtoː	jɨtoː	j ɨ t oː	ruma1248	9-77	6 7 1 7	AXBZ	JITU	11	11.J.C 11.I.V 11.T.C 11.U.V	2.0 1.5 1.75 0.8	jɨtoː	0	895	j ɨ t oː
639	intestines	MengDan	rɔːn ʔiar	rɔːn ʔiar	r ɔː n + ʔ ia r	khan1274	1-41	5 7 4 9 1 7 5	AXN_AXN	RUN_HIR	9	9.R.C 9.U.V 9.N.c 9._._ 9.H.C 9.I.V 9.R.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	rɔːn+ʔiar	0	920 924	r ɔː n + ʔ ia r
640	intestines	ChuDongGua	rɔːn	rɔːn	r ɔː n		1-41	5 7 4	AXN	RUN	3	3.R.C 3.U.V 3.N.c	2.0 1.5 0.8	rɔːn	0	920	r ɔː n
641	intestines	XiangZhaiTang	vac	vac	v a c	ruma1248	2-41	3 7 1	AXN	BAC	16	16.B.C 16.A.V 16.C.c	2.0 1.5 0.8	vac	1	921	- v a c
642	intestines	PongNuea	ɲɔŋ vaic	ɲɔŋ vaic	ɲ ɔ ŋ + v ai c		2-41	4 7 4 9 3 7 1	AXN_AXN	NUN_BAC	15	15.N.C 15.U.V 15.N.c 15._._ 15.B.C 15.A.V 15.C.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɲɔŋ+vaic	0	920 921	ɲ ɔ ŋ + - v ai c
643	intestines	NyaungGone	ɲɔŋ vat	ɲɔŋ vat	ɲ ɔ ŋ + v a t		2-41	4 7 4 9 3 7 1	AXN_AXN	NUN_BAT	13	13.N.C 13.U.V 13.N.c 13._._ 13.B.C 13.A.V 13.T.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɲɔŋ+vat	0	920 921	ɲ ɔ ŋ + - v a t
644	intestines	NoeLae	ɲɔŋ vac	ɲɔŋ vac	ɲ ɔ ŋ + v a c		2-41	4 7 4 9 3 7 1	AXN_AXN	NUN_BAC	12	12.N.C 12.U.V 12.N.c 12._._ 12.B.C 12.A.V 12.C.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɲɔŋ+vac	0	920 921	ɲ ɔ ŋ + - v a c
645	intestines	BanPaw	ɲɔŋ văt	ɲɔŋ văt	ɲ ɔ ŋ + v ă t		2-41	4 7 4 9 3 7 1	AXN_AXN	NUN_BAT	1	1.N.C 1.U.V 1.N.c 1._._ 1.B.C 1.A.V 1.T.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ɲɔŋ+văt	0	920 921	ɲ ɔ ŋ + - v ă t
646	intestines	ChaYeQing	khəɣan	khəɣan	kʰ ə + ɣ a n		3-41	1 7 9 3 7 4	AX_AXN	KE_GAN	2	2.K.C 2.E.V 2._._ 2.G.C 2.A.V 2.N.c	2.0 1.5 0.0 2.0 1.5 0.8	kʰə+ɣan	0	922 920	kʰ ə + ɣ a n
647	intestines	MangBang	sɔnvat	sɔnvat	s ɔ + n v a t	ruma1248	2-41	3 7 9 4 3 7 1	AX_ACYN	SU_NBAT	7	7.S.C 7.U.V 7._._ 7.N.C 7.B.C 7.A.V 7.T.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	sɔ+nvat	0	923 921	s ɔ + n v a t
648	intestines	NanSang	sɔnvat	sɔnvat	s ɔ + n v a t	ruma1248	2-41	3 7 9 4 3 7 1	AX_ACYN	SU_NBAT	11	11.S.C 11.U.V 11._._ 11.N.C 11.B.C 11.A.V 11.T.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	sɔ+nvat	0	923 921	s ɔ + n v a t
1220	kill	NamHsan	biam	biam	b ia m		1-78	1 7 4	AXN	PIM	10	10.P.C 10.I.V 10.M.c	2.0 1.5 0.8	biam	1	940	b ia m
1221	kill	KhunHawt	piam	piam	p ia m		1-78	1 7 4	AXN	PIM	6	6.P.C 6.I.V 6.M.c	2.0 1.5 0.8	piam	0	940	p ia m
1222	kill	HtanHsan	ɓiam	ɓiam	ɓ ia m		1-78	1 7 4	AXN	PIM	5	5.P.C 5.I.V 5.M.c	2.0 1.5 0.8	ɓiam	0	940	ɓ ia m
1223	kill	PangKham	ŋɔh	ŋɔh	ŋ ɔ h		2-78	4 7 3	AXN	NUH	14	14.N.C 14.U.V 14.H.c	2.0 1.5 0.8	ŋɔh	0	939	ŋ ɔ h
1224	kill	ManLoi	ŋah	ŋah	ŋ a h		2-78	4 7 3	AXN	NAH	8	8.N.C 8.A.V 8.H.c	2.0 1.5 0.8	ŋah	0	939	ŋ a h
1225	kill	MengDan	ŋah	ŋah	ŋ a h	khan1274	2-78	4 7 3	AXN	NAH	9	9.N.C 9.A.V 9.H.c	2.0 1.5 0.8	ŋah	0	939	ŋ a h
1226	kill	ChuDongGua	ŋah	ŋah	ŋ a h		2-78	4 7 3	AXN	NAH	3	3.N.C 3.A.V 3.H.c	2.0 1.5 0.8	ŋah	0	939	ŋ a h
1227	kill	XiangZhaiTang	ŋɔh	ŋɔh	ŋ ɔ h	ruma1248	2-78	4 7 3	AXN	NUH	16	16.N.C 16.U.V 16.H.c	2.0 1.5 0.8	ŋɔh	0	939	ŋ ɔ h
1228	kill	PongNuea	ŋauh	ŋauh	ŋ au h		2-78	4 7 3	AXN	NAH	15	15.N.C 15.A.V 15.H.c	2.0 1.5 0.8	ŋauh	1	939	ŋ au h
1229	kill	NyaungGone	ŋauh	ŋauh	ŋ au h		2-78	4 7 3	AXN	NAH	13	13.N.C 13.A.V 13.H.c	2.0 1.5 0.8	ŋauh	0	939	ŋ au h
1230	kill	NoeLae	ŋauh	ŋauh	ŋ au h		2-78	4 7 3	AXN	NAH	12	12.N.C 12.A.V 12.H.c	2.0 1.5 0.8	ŋauh	0	939	ŋ au h
1231	kill	BanPaw	ŋauh	ŋauh	ŋ au h		2-78	4 7 3	AXN	NAH	1	1.N.C 1.A.V 1.H.c	2.0 1.5 0.8	ŋauh	0	939	ŋ au h
1232	kill	ChaYeQing	ŋɔh	ŋɔh	ŋ ɔ h		2-78	4 7 3	AXN	NUH	2	2.N.C 2.U.V 2.H.c	2.0 1.5 0.8	ŋɔh	0	939	ŋ ɔ h
1233	kill	GuangKa	ŋai?	ŋai?	ŋ ai ʔ	ruma1248	3-78	4 7 1	AXN	NAH	4	4.N.C 4.A.V 4.H.c	2.0 1.5 0.8	ŋaiʔ	0	939	ŋ ai ʔ
1234	kill	MangBang	ŋaj	ŋaj	ŋ a j	ruma1248	3-78	4 7 6	AXN	NAJ	7	7.N.C 7.A.V 7.J.c	2.0 1.5 0.8	ŋaj	1	939	ŋ a j
1235	kill	NanSang	ŋai	ŋai	ŋ a j	ruma1248	3-78	4 7 6	AXN	NAJ	11	11.N.C 11.A.V 11.J.c	2.0 1.5 0.8	ŋaj	0	939	ŋ a j
998	know	NamHsan	nap	nap	n a p		1-64	4 7 1	AXN	NAP	10	10.N.C 10.A.V 10.P.c	2.0 1.5 0.8	nap	0	956	n a p
999	know	KhunHawt	nap	nap	n a p		1-64	4 7 1	AXN	NAP	6	6.N.C 6.A.V 6.P.c	2.0 1.5 0.8	nap	0	956	n a p
1000	know	HtanHsan	nap	nap	n a p		1-64	4 7 1	AXN	NAP	5	5.N.C 5.A.V 5.P.c	2.0 1.5 0.8	nap	0	956	n a p
1001	know	PangKham	nap	nap	n a p		1-64	4 7 1	AXN	NAP	14	14.N.C 14.A.V 14.P.c	2.0 1.5 0.8	nap	0	956	n a p
1002	know	ManLoi	naɁ	naɁ	n a ʔ		1-64	4 7 1	AXN	NAH	8	8.N.C 8.A.V 8.H.c	2.0 1.5 0.8	naʔ	0	957	n a ʔ
1003	know	MengDan	nap	nap	n a p	khan1274	1-64	4 7 1	AXN	NAP	9	9.N.C 9.A.V 9.P.c	2.0 1.5 0.8	nap	0	956	n a p
